fila_excel,CustomerID
475818,17613
344657,17144
300822,16370
196334,12620
452329,13209
346788,15365
327648,15521
49712,14606
192705,16218
349719,15696
292852,13450
234956,17757
218248,15159
479949,12391
118204,13956
78919,12682
422984,13969
154326,17576
493201,14336
232306,17001
49580,13069
413268,14432
454954,14096
376261,16474
376009,14056
440695,17084
150482,13562
169695,18077
121299,16383
525303,14759
286692,12449
170044,16016
407936,14776
527089,13173
530711,17346
118437,15918
3788,16752
432229,16825
402261,13546
32745,13468
31759,15005
106678,17449
474675,16713
415071,16728
443929,15427
385582,16326
249751,13338
184904,17164
392993,17346
206211,15104
446245,14606
342248,15005
467041,14096
354185,16669
54397,12359
334179,12635
204066,15039
516925,14047
263681,18283
109078,13694
101711,17472
220014,13265
86114,17537
115160,15529
460524,15311
179294,16121
393969,15144
108423,12524
510440,13428
357500,14911
386260,18088
395165,15116
428761,17841
393756,13983
270993,18180
224848,12472
257391,15756
102944,15708
42867,15039
206395,14338
494447,14096
6582,17809
37755,18245
309652,16550
179968,14224
506705,12479
507193,17806
169927,15891
324781,12710
158032,13468
422221,13263
355295,14298
474925,12748
383162,14427
204466,14336
216090,13089
185672,14056
465498,13755
269698,16475
360795,17287
102518,12921
229094,16279
275678,15189
4091,17802
409242,14646
77562,15058
283587,16062
252053,17220
483438,14159
328130,16928
183071,14288
23757,14543
262098,16225
83298,13334
391145,14710
519890,16440
440542,15707
248639,13901
467425,14096
132118,13263
311818,15059
379033,16020
284668,13388
484862,17758
72376,16409
87608,17705
418250,16110
187808,14000
111903,15498
433955,15576
230206,17841
300521,13838
224967,17719
437304,17644
70054,12348
53568,16235
511146,13521
320902,13089
34235,14985
250128,12428
243250,14606
387783,14911
364940,16115
241406,15976
432136,15527
425342,17839
327198,15974
370110,15034
131749,17698
308577,14800
266351,17774
425708,15059
30328,15311
332946,12637
476308,12749
137358,14298
204169,14810
314211,14606
530563,17744
467520,15050
169696,18077
118546,16807
61736,18118
372457,13344
380499,15838
38484,16713
409529,12556
497191,14539
283774,12748
294356,16788
472462,16717
497856,15858
110292,14903
193413,15123
231083,12463
400493,14156
218844,16126
336087,16474
422633,17528
485552,12349
508154,14096
247196,17939
123792,15861
486851,16242
325128,14965
308599,12645
177429,13001
358920,15706
304135,17338
113027,15806
295712,13162
276011,17265
165731,16133
172771,17841
135868,15249
334594,13124
352772,16394
155904,15005
101470,13081
198223,17591
306207,14759
366568,18235
93447,15601
64883,14062
72520,14733
50776,18171
497462,14410
324889,16744
235302,12748
432579,16360
84269,14048
519717,12856
368702,18204
458688,17364
189788,13623
289737,15249
962,14729
133192,15529
2145,13468
286772,13075
87933,12477
522871,14583
456391,18230
151886,15655
341104,16910
480144,16764
273734,16607
325029,16434
49534,17555
406217,15853
14591,13488
11835,16719
256648,13338
143720,18116
477668,12704
440012,12577
440851,17841
269731,13081
96586,15146
13175,17218
1410,14911
446808,16070
293900,14844
266915,14895
418741,14482
526332,17218
206617,14447
104681,14056
506933,17379
325136,14965
525321,16873
166072,16185
475836,13871
479409,16293
387467,14665
150554,13078
181080,16839
446859,17757
258634,12556
332461,12535
521336,14493
412687,16686
296408,17442
51595,17406
253683,17997
148968,14465
78227,17228
82220,13725
296533,13388
69623,14541
148902,17790
346609,12562
332423,14562
523188,16931
477803,17799
380190,14317
28184,14565
107620,13230
269185,13940
336363,13431
339126,16081
429864,14096
408588,17238
369391,13089
126533,15452
235917,13999
418532,18079
428779,16931
434095,12955
28423,17611
268133,14667
476269,16869
346092,14769
23583,17827
432400,17243
218719,14587
52423,15194
98395,13077
90930,14156
453670,15531
233173,14808
366616,13985
319877,12490
126787,15615
281623,14289
413921,16426
265046,15311
348703,14446
480039,18034
112142,15752
220722,14913
480807,17675
479455,18210
222612,14077
378210,15757
64236,17602
353453,17920
487780,16549
300809,16370
360569,12820
340199,16229
422337,13488
182902,14505
372067,16533
324112,14415
287545,14076
533591,15568
439473,14132
412753,16686
406398,18077
518810,17920
188300,15249
357472,14911
514080,18283
291180,17677
84188,14048
244697,17706
224223,14911
383933,18096
371046,16693
406658,12472
437127,15570
117145,12520
95597,13744
152557,12982
266790,16474
171123,14240
193265,15005
538641,14415
223842,17802
338779,15522
118992,14911
101435,13081
378784,14730
32597,16037
422590,14004
355818,13949
265892,16813
485520,12349
533253,14769
298208,15117
467500,17235
498459,14591
344624,13196
389671,14096
532006,17861
215273,17673
269937,14911
378107,15249
113516,14730
479523,16511
203584,14407
378009,17739
391446,12536
268128,14667
268458,14038
410708,14911
498592,13995
263621,15005
539025,17757
31895,17551
454128,14121
185570,18118
495696,15398
313304,14050
80690,13394
538623,14415
397038,16224
458365,17162
434578,16706
190100,17107
493970,14675
126708,13018
522612,17858
139061,15373
507341,14562
293755,16458
386941,17648
19081,13649
530931,13755
119639,18260
523940,13704
418539,18079
372928,13635
113990,14426
199724,15555
526007,16904
179870,16007
216448,17015
44455,17511
465198,18117
428175,13607
249269,17581
387603,16688
410137,17125
375204,16882
220552,16170
523228,17936
72107,16714
521300,17238
399910,15113
73503,16700
1090,14078
301859,14156
290302,13709
144912,13263
423397,15955
435989,16348
139478,12709
236819,15550
61699,14696
527847,14096
467120,14096
241451,17841
203941,13263
294252,17085
242522,13614
78098,12836
538927,16688
309601,14364
315208,15555
19966,13369
349979,18228
348340,16369
50168,12539
370966,16923
509644,12627
484716,18040
488997,13924
130897,12395
225274,17236
120737,13451
354037,14038
281450,17870
434217,17841
304601,17070
451731,16880
131815,18118
77796,16570
140555,12731
283767,12981
314381,14210
341988,13134
239281,12422
216244,14525
99747,13865
336108,18158
88579,17454
241356,14104
169100,15237
509583,14173
513363,13203
433822,12779
276212,13137
224429,12732
241284,16033
353271,14646
216685,13050
246068,17800
129105,13196
222325,15527
129069,16110
453744,15531
476936,12539
417027,12398
532678,17389
531735,14868
275986,17265
174554,17955
29583,14057
516897,13159
446606,13673
258055,16877
390,16218
270705,14088
458178,15965
355565,14562
143878,17337
454259,17340
156667,13989
196146,17865
373510,12637
267542,14911
262322,13777
244276,17837
472320,16916
221832,15679
114529,14507
74393,15057
121314,16383
29377,14961
109867,15358
298210,15117
413943,16426
493069,12748
456283,12826
520372,15123
199966,12710
439471,14132
298503,17248
451452,14732
26005,17085
440882,12484
122352,16216
499246,17516
493322,17700
12418,16722
513737,15039
237008,12919
348687,14446
32490,13317
446557,17043
531577,17841
14098,17091
45914,15823
406395,18077
374697,15111
262275,12766
179841,16007
494376,14096
472792,16669
519602,12569
47138,16422
453406,15679
109708,14670
481857,14903
78150,15694
454854,17059
248378,16265
48914,12480
10028,13174
187673,13263
526438,13685
522532,16561
161886,13769
355848,17416
458691,18209
185640,15521
255740,17735
11812,14344
91058,15606
302358,16470
384428,13314
38310,15279
33972,14344
91955,14959
433541,13890
29554,17194
403475,17073
399081,12940
463087,16726
44586,15093
326071,16255
432521,16360
61716,16814
396787,17841
492518,17511
32333,16725
316008,17346
326868,14842
47921,12501
266607,14044
107563,13230
390803,14175
303080,17398
42637,14606
371918,14502
538446,13521
488374,15106
462483,15271
372691,14096
254423,14459
322088,14713
462980,14911
440356,15676
148777,14449
199085,18125
205494,15852
523056,14546
56864,12490
127623,17585
454606,17461
358774,14540
519126,17841
66494,15311
375638,17673
448046,14140
482573,14911
95776,17323
460201,16368
155696,17841
294208,13869
304405,16734
124937,12748
334452,12841
327528,15513
72088,12474
81093,15719
206067,12633
283469,17841
76324,17239
387286,13098
9733,12720
45026,15464
326774,17612
11583,15898
72249,12347
310811,18018
58281,17954
166020,14759
213556,17735
269701,17682
523899,17827
337788,15136
191924,15910
516873,14804
288960,17731
291365,14562
197993,15694
229479,16843
523780,13521
429549,14527
252533,13985
220308,16892
500261,12748
220622,17169
428551,15752
473451,16191
437293,14856
422973,13969
130803,15245
350326,14060
316142,14869
189059,17139
396393,17181
172157,14304
192786,14239
244997,14803
194289,12690
262512,13667
494453,14096
312703,13236
415493,17315
125090,17841
473284,12569
88757,17255
475571,14931
523973,16535
424631,15311
534736,15525
193920,12415
381512,12757
2365,13777
3441,17850
49721,17800
163875,14298
3234,17850
516202,12429
187381,13477
300662,13527
187870,13601
118576,15125
365454,15036
271063,12521
82882,16456
443976,15427
506051,15721
82836,14810
286648,15410
518061,13089
140311,17400
380852,13426
221394,17841
217997,14911
292317,13082
192483,13871
469255,13614
534053,18237
103648,14036
288879,13975
202680,14606
504807,15861
22449,13969
523256,17936
209442,15039
255963,12681
121843,14035
66256,13999
410158,17420
312615,14056
98270,17841
292944,13782
81369,18178
146089,16919
37265,12748
499657,13579
261506,14409
513921,14963
378891,14730
462289,14499
341064,17716
380642,18161
175466,18239
471287,13449
213759,16963
44313,18109
201993,13523
305734,15472
313019,16503
541231,14051
122531,14422
305243,13048
218270,13184
149072,12721
20485,17198
232956,17897
489401,12971
185313,14573
367150,12957
249218,14056
146612,17470
488178,17757
395303,13827
386626,14801
380939,14449
353683,14395
205590,12937
517494,17768
125960,14769
276132,14443
106798,15733
266801,16474
159114,12997
532888,17883
247458,12748
382580,16454
169985,17530
399727,14562
431878,13292
202320,15719
222318,12409
205509,16609
367322,14524
503040,18145
326899,14849
252392,16393
516823,13263
535168,17449
334441,15587
32092,15456
47460,16889
29024,13324
476446,14112
240097,16728
469445,15720
287591,17809
185734,15296
221784,14562
394773,13477
453444,15679
243469,13263
245923,16317
202221,13842
30509,17017
138265,17364
155857,17865
25677,17126
58784,18069
287124,15228
215799,17730
393255,17841
454053,14646
304711,12688
369819,15287
394689,16085
240269,15532
356709,13097
30540,14051
284998,14456
13051,16654
382915,14702
483453,14159
368948,16268
54726,12652
239549,14766
155956,15039
235420,12933
464014,14382
450026,16284
298508,17248
208360,17841
202864,17719
434319,17800
91670,15039
435990,16348
154630,15230
508171,14096
359517,14757
114859,14936
117689,13043
514149,17502
505170,15555
144277,15039
94203,13425
223082,17265
109464,13113
33055,15394
486094,14449
376550,14506
168716,16729
319268,17416
296746,14030
82245,13725
465787,15993
75861,17841
458201,15965
282333,17965
523854,13521
362628,13555
375971,16440
64286,17602
118412,17611
298669,13263
135767,14159
333621,16362
31589,15465
167560,15810
319698,17725
222899,14276
247027,16009
381188,16316
19720,18092
93670,18125
209666,13263
266772,16744
451829,17865
467340,14096
482021,13988
113220,12528
462268,13700
109248,15220
294410,13016
287299,13850
293446,12865
47397,12481
279566,16809
401888,18179
524902,12748
46860,12413
437171,15570
461296,14911
519553,12762
34143,14723
479619,17760
97705,17442
97463,17994
349107,16327
476070,15443
123904,14110
324989,17774
230736,17426
485500,12462
305214,15615
367464,15356
64782,14911
238820,18283
377848,12700
24251,17865
380334,14849
326072,16255
486388,15179
70542,15213
13091,17884
156871,14163
538524,13263
276868,13956
362928,13979
329727,14911
383,15862
448011,15950
118593,16871
314478,14837
189237,15907
419940,17841
12859,13030
325334,14189
200840,17841
273645,15311
416891,12928
4852,15299
452869,15046
190768,17001
384025,13798
257353,16923
380302,15769
141045,13089
385918,13113
132179,13263
215801,17730
405615,17576
158595,17243
298717,17644
246348,16746
127738,18225
434244,17841
443510,15426
21511,12872
420867,16915
107135,16128
194443,15301
335934,17841
455492,14064
131860,17059
190359,15033
344055,15498
293310,16549
48860,15769
131737,15641
428914,12552
478501,16070
226406,17101
171997,16592
153108,15867
197363,14292
14579,13488
399648,16533
227640,16644
377867,12700
350025,17511
122245,15433
323065,12670
306496,12418
335656,14456
347466,12621
254450,13456
52608,14669
59776,15738
388428,15553
122493,12514
436684,15271
312502,13969
132371,16022
268341,16717
126261,16710
283243,15149
376774,16374
219586,16011
73674,16767
229054,14321
340536,18065
134108,12778
121211,12849
452313,13209
299380,15544
396817,16682
308152,14959
312661,17869
50887,17811
138775,12456
89227,13381
30198,17372
399792,14547
43609,16241
147195,16241
275264,14209
306987,18170
276715,14019
227561,14395
595,17920
408543,13755
478593,15435
104745,17165
218278,13001
7583,18109
188166,13451
370051,15172
121376,12712
43420,13680
131854,17059
301816,15271
507040,16800
107470,17426
14124,17228
156951,14105
112971,15764
502093,12682
20412,18041
331457,15144
172041,14800
399710,14562
165809,17841
433271,17813
303959,15786
372715,14096
172018,14800
269431,14911
264143,15839
77023,14527
240293,15532
361962,15745
50893,17811
453692,15531
509482,17655
216516,14880
229143,16942
179234,15038
144236,17648
505732,14606
195315,16987
221363,15867
31844,13418
324419,15856
490254,17338
181028,14667
473202,16204
531939,17730
506158,13798
1414,14911
426001,16949
348730,14446
65883,14713
85660,13319
371320,15952
219692,14056
425287,16987
201487,17686
413931,16426
522454,13471
153803,12463
383704,17086
269997,17779
340128,15194
321345,14298
451770,17511
304924,12415
170088,13637
231663,16931
216191,14525
336869,16984
482956,16360
6975,12712
510793,16549
9660,14606
302289,16303
79363,13089
392952,13985
287532,14076
297450,14346
313989,17189
12967,17841
350028,17511
152622,14911
268161,14808
407772,15006
190094,17107
325962,13748
140639,17365
309952,14543
306870,14911
449194,16549
503621,13064
439499,17203
416142,14096
369122,13575
75970,17463
106784,15416
132758,16063
486903,13756
25741,17218
32187,15727
510719,15755
103290,14157
34471,12417
353097,12409
89587,17829
169154,17262
101834,12633
407284,12596
319684,17725
33364,15157
277174,12474
37883,18256
420383,12748
65890,14713
349769,18236
14313,17017
424536,17418
7745,16839
269202,14029
197079,13405
18165,13455
213510,14621
445516,12783
359076,16187
80634,14309
380262,15769
438781,12971
375802,15255
100045,17063
344363,13268
162793,16628
530784,16979
177204,15235
223453,16938
26037,16779
476041,13028
200257,16818
493557,14049
514367,15712
286042,16745
388888,14535
1291,12433
241332,14298
122065,13268
348391,13767
523485,14456
116294,12370
537467,18109
230975,15311
68044,14224
96003,18094
331780,12839
463268,15861
33868,16684
173199,16746
128893,12775
223080,17265
363084,15061
427203,15680
117245,12583
498104,14056
344524,18122
358472,14285
159180,12878
498169,16609
171552,14022
258261,17444
333516,14824
168838,17613
106610,15750
159688,16719
231379,13618
309269,17703
315645,17841
310869,16996
407418,14704
350168,13316
125811,16728
136236,14851
344071,15498
409490,14606
474646,13599
29160,16442
338147,15529
438212,13467
354628,14125
103093,17516
519188,17841
102096,17735
284232,16931
9522,15555
155153,13408
458945,14125
347923,13704
273631,15311
335423,13611
436240,12437
148978,14465
241035,15834
385287,12778
462869,12865
295418,17669
227043,14852
311782,15059
254144,16743
431708,17419
124882,14041
59351,17690
363207,15674
475374,14673
426764,12597
483860,17561
386023,15787
19997,17411
399961,13610
96408,18055
426653,14456
249986,14606
354350,16348
181267,13178
371285,15579
149150,16255
16316,12839
25367,15503
66465,14092
203867,13317
110239,14701
83051,17105
89790,17231
212060,17231
156439,12477
213967,17841
429633,14096
365190,13924
130608,15021
80458,17337
252356,15021
303826,16755
509485,17655
500079,17870
303976,15786
345761,17858
150390,15874
8626,12748
515984,17288
535007,12347
301707,16902
409557,12556
456841,14748
402350,14841
127066,12637
298487,17248
472378,16916
12309,17259
106119,15456
273654,15311
355852,17416
467287,14096
399991,15311
465923,12762
535376,16523
314398,15615
59570,15311
103423,14606
184765,14462
11915,15301
277713,15129
93673,18125
179324,16121
302878,17682
513692,16764
298064,17686
303445,16729
206040,15249
480080,18034
371718,15701
315110,15325
428527,15793
148246,12580
315697,12484
489418,14506
475441,12662
180312,14353
442415,15555
523745,13521
345223,15523
271527,17229
488181,13458
103168,14472
1214,17905
379128,17222
119889,16392
309245,15150
52534,17365
93686,15044
387202,14297
368126,16589
200014,13468
503890,17068
126277,16710
220801,17522
101229,18056
357384,15807
125574,14911
261768,13263
337298,17071
431362,18257
326706,12727
346775,15365
285559,12534
309522,14930
783,17968
519305,14895
196783,13418
463148,16726
365391,12748
213209,16923
211978,14088
271112,16271
353093,12409
285558,12534
495387,14088
335931,15547
359471,16049
34407,12782
184909,12921
103955,12458
380116,16422
143838,17337
344773,15311
413843,14607
334129,14837
79386,13089
187068,16033
69716,14911
104241,13509
441645,15745
349884,16626
44682,16771
284986,14456
76723,17220
388270,14451
520109,14085
196464,18075
365681,17841
369345,16101
308652,14414
362248,14456
149737,13362
169835,14527
476161,15529
494666,14096
345653,13566
483253,17555
373876,18102
479909,12391
143870,17337
505691,12668
343184,13319
351035,17475
512136,14554
33473,15601
158220,14700
520028,14688
337702,18069
296256,16241
423741,12678
464295,15365
465190,18117
345300,15947
49099,13162
252551,15971
503988,16024
321228,17841
203653,15125
115132,17238
468975,17564
165575,17946
158810,17990
16264,17591
200470,12877
299912,16209
202871,17521
508442,14096
518813,17920
143819,17050
230045,14849
214669,17652
480163,16764
12480,14667
380466,13090
179233,15038
38534,16143
452273,13209
153573,13700
411230,17068
213726,12662
77727,17675
534584,14395
492090,16376
12798,17223
465168,18117
165578,17946
411578,16558
392734,18287
62633,13263
10821,16161
106361,13166
172929,15696
108245,15596
257851,14163
458412,12748
137920,13439
368922,13364
309225,15150
23402,14082
129716,12539
257478,14808
265186,15004
278935,18180
190053,17107
202152,13089
530600,14071
292897,12877
143431,17629
523266,17936
438894,17377
185112,17428
508856,15298
451470,17377
524933,12748
294906,15601
66401,13969
298207,15117
367048,16059
409945,17672
223291,13069
335251,12748
19874,15983
279668,12626
79290,17863
29006,14525
7404,15545
188225,12757
191302,14911
57246,12553
444065,14547
159752,17841
412327,16744
270149,17419
373136,17321
373927,13994
12660,16550
130381,13821
214288,15152
249259,17581
274401,17961
527178,13230
68789,16558
31121,16145
118549,15125
364463,18109
95447,14667
199524,14769
302127,15752
478706,16076
338131,15529
174310,17511
228708,14222
206443,15402
293023,14903
188767,15826
125742,14693
43865,15841
332504,12449
408464,15301
393065,14761
436593,16221
128930,15437
419794,16418
315258,18041
11986,12748
348410,14911
425709,15059
369281,18041
243518,13982
274187,15106
389512,17589
533720,13668
99145,17428
149843,15119
258663,12556
519121,17841
369945,17405
460160,12480
200232,16592
271214,15529
102166,13362
503299,17236
80102,15005
258135,16014
5491,17967
365709,17841
258217,17444
76592,13324
490431,14911
231699,13089
77748,12712
504270,16877
202582,16919
231941,16326
135335,12669
291859,18282
113592,15311
445090,17430
532757,14578
169532,14911
49437,16326
63075,12451
458285,17348
204208,16133
6789,17819
526691,15640
12039,17596
277216,17040
373566,12637
132202,13871
492729,12748
446097,14911
350757,14096
276456,12939
238132,17314
45799,15719
448428,17736
273796,17660
74805,17188
464032,14382
116662,14156
70600,14534
538570,13098
92489,12431
169586,17954
29964,12748
437220,12352
83076,14606
427497,15054
78218,17228
81460,13539
54143,17965
369777,12731
249046,12921
344639,13196
477353,12748
99106,13453
444625,14868
204120,13069
8871,15808
483506,14159
383439,12684
159105,12997
537618,15159
207904,16558
7052,17198
17005,13078
151451,17372
376010,14056
144667,14711
58476,15535
284820,14092
437213,16322
364668,15750
244941,14561
82994,15808
433334,17653
26493,15044
345431,17841
513582,17835
132245,13736
166099,14711
174259,13268
415063,16728
512725,17841
74043,15549
112227,15974
312436,15764
193145,17515
321965,14911
336439,13743
174378,15039
499822,13985
77776,17314
20483,17198
179332,16121
144829,12744
479975,18034
508799,15197
320564,16180
270723,14088
431849,17139
281907,16076
74678,15159
201226,14903
241461,17841
387258,13373
214553,14232
387813,14911
455091,14096
520004,16333
225819,16919
10111,12748
59350,17690
78814,16110
203752,12747
305890,15867
266276,17571
209358,17191
489902,15498
420357,12362
417099,15345
132336,16022
149015,14465
429611,14096
10004,13174
420895,15993
111600,16225
216595,16550
541552,12985
384524,16900
16284,17591
364956,16115
148738,14449
379836,15762
367565,13886
291766,15719
420139,13408
426467,16115
359142,12685
305312,14132
140476,15061
443901,15427
138938,13078
363883,13126
332635,17841
531239,16495
303105,16133
155285,16348
503177,13596
530254,14418
369129,13575
224196,16342
230307,13107
44559,15984
345757,17858
218165,13571
504198,16005
160153,13798
33527,15620
284794,14414
409603,15159
365001,17841
409614,15159
229983,14107
449962,13867
189127,16401
108359,17416
497995,17458
115500,17730
293744,16458
389753,14096
428994,12347
297935,14911
63627,17841
224235,14911
401611,14096
11695,15039
439762,18022
500915,12748
388559,16549
132544,12748
151216,16889
17080,16779
505440,14911
313698,14055
88511,17050
383831,16764
4102,17976
59444,14101
97980,18188
190411,13118
367637,13647
236162,14911
426052,13566
78860,16110
29753,12370
454940,14096
367300,14680
312445,15764
96548,15146
308478,14057
186916,15061
9973,13174
530537,17744
24059,16727
351163,17758
196679,14505
188348,17970
216842,15311
359911,15366
281742,15861
498646,17364
200966,13078
270938,16764
96568,15146
533640,14911
269654,16713
301146,12758
63539,15311
90853,16317
264474,13050
417508,15443
20210,14440
369950,17405
510932,16549
252883,17719
473011,14554
87241,17790
215414,14713
438650,13081
240367,17593
168826,17613
58590,17841
215873,12380
169612,14606
101957,16592
444141,17920
66443,14692
98893,13285
171247,17874
497658,15005
48823,17284
76057,14502
101821,12633
33298,14606
102464,12921
378231,12841
482913,16360
325784,16629
254026,15249
255591,17107
101728,17472
538625,14415
155827,15416
298866,14099
345975,14769
186857,14646
47357,13842
9486,14506
456782,13817
359208,15429
1113,12662
438385,13500
202772,18173
267749,12744
64539,17811
123791,15861
448420,16945
49621,16735
188662,12857
271100,16271
49144,13668
349266,17340
229542,13263
380455,13602
486382,17811
134154,16081
37278,12748
239110,15981
420075,13408
140553,12731
309937,14004
125916,14769
54541,14606
211588,17719
442097,16676
355136,13012
56867,12490
400886,15012
81789,16938
265290,14722
282084,16843
293207,15640
118182,14502
446942,14929
441492,14971
93727,16525
28490,17231
408349,14911
489816,15977
76084,13869
82686,16029
109427,16449
45839,17634
228940,17446
139265,16657
285874,12749
439306,18122
422539,15707
70274,14298
248792,12557
522341,13838
96093,14796
515951,15046
389818,14096
31442,13495
130746,16859
78860,16110
330099,15752
271581,16729
162790,16628
432414,17243
355264,12579
214054,15005
249063,12705
418483,16056
393735,17293
494208,17422
300847,16370
475219,13012
336007,16794
71158,14189
17284,12441
49738,16748
475874,12753
466069,14667
345148,18225
272057,17511
376804,15044
335341,15782
511171,13521
401441,14096
483247,17555
288605,12748
233017,14701
483348,14075
216826,15311
9243,15426
306628,14533
180858,13004
14278,14733
513842,13647
538402,13521
189268,14342
110208,16923
332938,12637
