fila_excel,CustomerID
532710,12650
142243,16609
426569,14178
278005,12836
417496,15443
19972,13369
467469,12374
178987,14005
180220,17323
286949,12378
120027,16214
410859,13588
364596,15750
469985,17231
374027,14651
406962,17625
346083,14769
33832,14180
72302,12591
404635,14179
237063,14854
155345,15147
380874,14449
290379,15254
463133,16726
344419,16108
480586,17049
475237,13238
361203,15243
284412,14911
404176,17758
149743,13362
248620,13901
326389,14159
214066,15005
80694,13394
526204,15854
440155,15597
504688,17231
187624,17658
244447,15039
126206,13985
300842,16370
454805,17059
43590,16241
446483,16242
148559,14911
362772,14456
375618,16360
71202,13168
279021,15358
534450,16426
40106,17211
182328,13692
202850,17719
168856,13092
115905,15838
181141,18120
338352,17228
484879,17758
469461,15720
340823,13634
423920,13089
438510,16438
44184,15311
113899,13089
127460,12867
319503,12477
409944,17672
29320,15356
177369,15218
165173,14626
422323,13488
272044,17511
165607,17530
432528,16360
134619,17625
212131,17994
80208,13777
106395,16389
195930,17245
50218,12539
68320,14606
312165,16340
399001,15351
508508,14096
533510,17091
158701,15985
404583,14179
1410,14911
287291,13850
187124,16116
426935,16049
387750,14606
344959,18055
38616,14733
36778,15856
443291,16033
259644,17589
447629,16732
289181,14972
213665,14696
397018,14555
311376,14796
302563,13743
281467,13098
373029,18102
3666,16244
122354,16377
319492,12477
395320,13827
372045,16533
220161,14911
171171,13229
285684,16904
144338,15493
446195,13599
214510,14312
305996,14221
502150,17813
12991,17841
221763,17483
156406,12477
239980,14031
30035,16899
153438,15240
337067,17433
261457,15039
516446,13365
308083,15547
9780,15502
505322,15078
283111,14143
493569,14049
153849,16713
461939,14487
37524,17841
429842,14096
339533,15998
64679,15262
293258,13418
248503,17975
234743,14667
257910,17758
521018,14250
126044,14769
137008,14646
376795,16374
308453,14397
537451,12621
176729,12451
31394,16782
259835,17790
44801,12682
464589,14911
91391,12455
373815,13297
80531,17337
390865,16076
232398,14911
133386,13097
309068,14505
274461,14849
417330,15861
202436,14534
283136,16147
307085,17068
44201,15311
276711,14019
190919,13319
443797,15427
258595,16572
128388,14530
177217,15235
379166,15687
29489,15039
524014,13736
375335,13895
125257,13911
81835,12754
338200,17779
17123,12921
531746,15822
288850,13486
124596,16626
293213,15640
144543,15223
199963,12710
211310,13308
125976,14769
381019,12626
143206,13124
223377,17242
371578,15906
190736,14156
250256,17049
525672,14649
279455,14414
147718,17042
9499,15555
74588,16327
336558,13269
259929,13069
134801,13357
462751,14698
100476,13090
245107,17017
502971,17769
219538,13115
401826,17049
291461,15128
473311,14851
451413,14298
30383,16710
458382,12748
269772,13081
175701,15023
270234,16232
484738,14547
408865,14923
401019,17858
262540,13667
465073,18082
139505,13316
301679,16902
59920,16033
90577,16700
303691,14194
227516,16461
32429,17189
143083,14911
285493,15625
350537,12550
384683,17596
408947,14646
525887,16910
325789,16629
68157,13742
188104,13451
324796,15738
454856,17059
444146,17920
286584,16984
159084,13692
298064,17686
124787,14315
456448,12508
21431,16255
87983,15311
187748,14651
477160,14034
130235,15061
418178,16110
509657,12627
451580,13384
200135,15292
462611,13379
159042,14524
140793,14527
386276,18088
480095,18034
25517,15570
371097,15774
303326,17841
233785,12490
427229,14572
323831,14178
179648,14684
166129,13505
172370,15376
188199,12748
326179,14156
81254,17672
207978,16470
110953,14247
393804,17314
55399,13284
345917,13334
147816,14534
123630,14056
490330,13488
180276,13427
172669,17501
497987,17458
500490,15872
188904,15529
369775,12731
381056,13422
332104,17997
382990,15365
215334,12843
487687,16712
308829,15033
426340,13137
80637,14309
323961,16173
336916,16984
335163,14432
190052,17107
180884,16440
227664,17581
28187,14565
458882,17238
346910,14159
425521,16601
476409,17095
103572,15996
300805,16370
371404,16007
446470,16242
437210,16322
472256,16393
92463,13089
228255,12415
109175,14796
26504,15044
108254,14524
277471,17841
122183,12480
466314,16504
513018,12787
231818,16813
442114,13527
362739,14456
167101,14031
159331,15555
315382,16686
406306,17043
111732,13001
107587,13230
30039,16033
202343,16709
91730,12727
472582,15900
264153,15114
486931,18139
45655,13680
314889,12948
92004,14755
146664,17841
74672,15159
243441,16779
475180,12748
197430,16554
211020,13334
87430,13819
234711,15507
82214,13725
62472,18041
451189,16839
445311,13139
153641,14669
503881,16592
141908,18223
323819,14178
328643,14916
392821,17934
503353,16983
109529,14995
23976,13148
181453,12867
306841,14911
166966,15281
492294,17554
7419,15545
524211,14075
43405,13680
206520,12494
495160,13174
26150,13715
229522,17368
393504,14911
95897,14502
321688,17220
196696,17841
357675,12518
313533,14194
270274,14178
313100,17841
412838,15953
109188,14796
345416,17841
403798,14298
187587,14853
171894,16370
448741,17841
328891,17511
425207,14071
477458,18122
367618,13354
139436,18179
224863,12472
266893,14895
56751,18085
9200,15311
115480,15581
194317,16116
252241,13198
96324,17757
372675,14096
241629,12867
240055,14837
150074,16558
277979,14232
98127,16161
310339,12567
244562,16904
338796,14096
124044,14701
344879,15240
30101,14415
173368,14110
161706,15625
9584,15889
525647,14649
441692,17769
198617,18198
242291,12748
296743,14030
359199,15429
194794,13659
187374,16057
142072,16600
452020,13588
89279,15827
364461,15134
314836,15074
239141,17979
362446,15443
493336,17700
177387,13001
350154,16103
89559,13475
463549,16898
463605,16898
403299,14911
367103,17348
69042,17591
424189,17841
88172,15406
425161,17837
167615,16722
269664,16713
68948,14782
232197,16493
455062,14096
452057,14836
58433,13782
95742,12988
315001,16768
353088,12409
5059,15093
386733,14415
398883,14910
366562,18235
36188,13869
400026,13956
383888,15632
321537,16923
139532,16788
296135,16700
51061,13107
488903,15877
395314,13827
373709,18257
411429,16311
375339,13895
49442,16326
443073,17608
409100,14527
319936,17706
140906,12909
276772,17696
288728,16324
266940,14606
129212,16809
283200,15974
506627,13263
241023,15834
393816,17314
376841,13269
517694,17014
284319,16764
476157,15529
188348,17970
312161,16340
490158,17338
285263,12456
159417,15410
529969,12877
30485,17841
425683,12912
109853,15358
530420,17914
266801,16474
31455,15384
95254,17811
281525,14307
270684,14088
376050,14056
284888,15438
326687,16172
29700,15983
422251,16265
182222,14541
111388,12614
468702,14725
214728,16612
410742,15782
346908,14159
14586,13488
242626,16550
417591,15134
366711,17894
233822,13717
367862,16818
343970,15382
25689,17126
407507,14704
174611,16779
236543,14214
195243,13767
265057,15301
275151,17920
255785,13102
488760,14911
309680,15722
505855,16364
311878,13694
204433,14985
33814,16816
274252,13804
209194,16422
221355,15867
394880,17169
537849,17830
379516,16843
283720,14911
369931,17675
534511,15471
356048,17480
423645,17602
509796,17306
368946,16268
240364,17593
189487,17841
502076,18109
411937,13709
90670,14176
472962,16085
175312,14911
150539,17268
130688,13408
416999,12398
456848,14608
434345,14974
196877,17980
397261,14567
241624,12867
36232,14146
329900,14911
55821,13694
522730,13318
5103,17552
425193,14071
117329,12748
346900,14159
513042,12488
442720,13365
426835,12584
401805,17049
257128,14534
104132,14227
208636,18204
348142,14911
180171,12748
477742,15399
346441,16033
525574,16360
443755,15427
13984,13564
467477,13835
411432,16311
400797,17201
408791,15296
362840,17656
37440,16684
218059,15039
275895,12916
257788,17126
200495,14911
354381,16910
418544,18079
462915,15022
90691,15311
422041,12471
511547,15297
286081,14937
246240,14016
49977,17218
531083,14606
460153,12480
433993,14673
499565,17841
134523,14472
233382,16713
65072,16912
423861,16648
258404,13184
176764,16817
279216,16592
220844,17402
161628,17338
425443,15708
399785,14547
8689,15880
333791,17426
483519,14159
538853,15484
400851,13871
431645,15977
445186,15870
319818,15690
500427,15872
421965,14227
401652,14096
204434,14985
109260,17581
185260,16115
177885,12394
273798,17660
113718,14367
475883,17419
79201,15971
169196,13263
488326,16311
456636,17109
211098,15918
156038,14606
384331,12856
254198,12471
442015,15407
399170,13878
482453,15919
112109,17092
273652,15311
335517,14456
393235,17841
75488,17062
485572,12349
170104,13637
436103,15651
359568,16655
467949,16423
427580,15376
449194,16549
541731,12662
264487,16907
377937,16684
218837,16126
621,17920
230374,13090
439114,18102
296276,15838
171644,14758
165515,13162
140920,12909
524912,12748
41521,15587
275752,15640
407275,12596
403460,17073
205461,15005
484525,16666
239336,13425
509982,13668
506801,18101
98276,17841
479654,17841
319682,14057
219989,13856
403477,17073
212024,17231
440845,17841
499035,12937
488344,16956
470002,14853
277704,17631
485867,12856
171029,14298
455609,15184
17750,16016
519289,13199
401115,14911
526255,14696
532683,17389
484617,14071
49597,13069
79746,14127
387213,14297
192870,13246
107321,14239
335629,14456
411184,14562
395420,12359
85002,15753
426121,14179
143198,13124
25838,16393
298464,18077
421155,15993
91869,14944
308915,14387
489942,16633
34402,12551
252642,17861
101013,17865
97744,14895
307172,15701
325534,17894
240204,14808
311484,14299
314081,15811
401559,14096
367684,15050
364972,16115
357604,15978
44292,13089
334604,14212
336788,14997
106621,15984
334308,14665
492028,16376
390196,15858
145101,14719
505039,17595
440083,12577
206513,12494
143238,15356
327822,17716
410655,14646
269964,13167
414663,15271
74577,14133
456754,14646
4963,18239
192473,13871
494770,14335
100518,18231
245983,17667
246612,17338
213015,17690
255469,15150
498993,17345
213324,16458
26169,16011
320577,13694
348039,14191
415231,15844
377797,14739
108576,17841
368791,13131
292175,17400
81123,15719
508208,14096
480351,14593
505090,15555
373241,16205
114591,17049
289066,15089
485385,15738
383976,12528
108538,17841
452428,17867
77819,17511
211575,17719
61696,14696
258667,12556
431620,13982
386140,16595
293885,16951
293329,16549
161299,14623
482956,16360
115838,15632
486880,12904
458843,14662
480631,12444
166377,17061
462613,13379
293622,15502
147644,14403
169152,12573
483329,14052
196192,14442
359496,16049
508012,12657
413828,14312
326069,13931
355116,14113
419588,14315
325359,17050
133816,17139
373962,15105
107430,17738
397938,14390
462498,17287
221180,12597
379248,15953
231325,14646
19222,15347
69596,16730
393174,13115
508147,14096
489437,14506
73056,14911
481137,16279
516678,16496
56796,12578
175670,15023
392811,17913
427639,13089
503268,13596
353575,17243
473306,14851
188717,16161
489489,13569
360564,13410
174691,16678
5457,17967
201077,12474
301222,13089
109393,14911
258959,16033
84481,16458
190304,15033
48775,17284
163577,16730
498083,14056
324071,14415
139471,14180
511487,17097
193238,15005
517861,13408
351170,17758
346364,16033
448638,12583
236508,14156
193585,17511
481173,13960
183243,15756
506858,13196
253803,18263
267951,17841
430165,16633
106833,14180
168995,16823
71446,12609
410853,13588
265203,15004
434489,13318
516995,15021
453581,14911
131468,17644
534770,16779
32178,15727
375420,17014
306596,12626
523933,13704
90504,17730
529775,12478
211640,12971
143435,17629
34193,14985
537459,12621
399613,16533
489082,17073
381566,12757
31872,17551
214241,17589
105641,15676
415006,16728
264887,18118
474984,18167
24134,15514
270351,12662
516042,12921
247441,12748
103960,12458
211471,12517
249661,15555
432378,14485
254297,18236
296578,12594
461238,16560
404933,14639
229469,16843
354281,13055
29101,17894
8201,13506
233013,15410
281537,14307
49203,17796
134049,13743
76544,12731
139416,16949
4065,17235
117299,14329
243469,13263
202465,18202
381766,12627
370279,15411
152827,13549
502781,13571
370147,15034
102267,16841
356253,14911
28873,15159
475420,12748
517816,13969
477603,14911
424511,16764
311438,16723
246016,14156
537016,15443
315164,16456
89808,17231
214193,17589
396419,12613
48973,13593
499428,16668
276516,16684
522339,13838
98150,14646
283789,14191
273847,14085
29120,17894
280289,17068
191358,18118
498489,17812
104697,14056
213504,14621
451141,14284
103472,12431
57624,14329
538158,14056
193353,15570
490507,15811
6381,14680
173298,13668
171561,14735
320550,16780
28453,17231
479958,12391
133848,14107
174890,13037
356881,14546
189892,17400
22377,14713
128338,13869
163589,15140
420716,14690
369049,14156
26128,14684
340237,12895
171467,17893
138001,15628
254196,12471
119448,17841
132418,13069
264602,16794
247177,13148
201796,12621
449866,15615
43457,14732
437010,16891
208135,12540
384265,13587
241382,15976
184874,17634
383177,12477
366823,17447
531932,17730
525693,14649
29885,14298
146236,13798
158771,12681
263668,18283
82095,12567
190012,15440
525431,12913
45934,16676
383866,15632
142755,15601
64336,17231
16378,17897
345529,14878
391665,14911
6706,14911
469134,15955
304481,16706
490442,13986
306646,16638
321659,13045
523061,14546
52528,17365
356832,14546
360739,16383
460239,15544
49764,14755
130353,17019
323554,12921
415111,16728
200979,13078
481946,14031
220431,14501
518892,14911
187647,13263
28219,14565
149304,14395
239436,15850
30199,17372
199702,16341
451460,14732
502871,17841
294390,13016
404622,14179
373472,16875
396494,16793
101430,13081
473420,17434
352404,16085
387444,16960
472235,16855
494479,14096
110762,17050
4293,16781
258107,16014
90544,14659
310766,13263
142933,15605
307194,15701
357646,15978
149722,13362
328285,17841
435986,17595
134692,12841
249956,14606
180870,13004
177507,17841
309889,13939
508359,14096
417511,15443
149390,17883
153266,16409
307873,17059
255821,17031
288575,14530
384770,17509
384904,17509
244429,15039
194836,16814
242283,15146
329888,14911
32233,15615
406772,16440
450178,14367
218057,15039
373331,16774
309177,15150
360229,16168
53223,13102
411068,18118
75963,17463
243516,13982
262031,15530
178938,12748
169102,18183
130818,15245
216960,12757
511214,13521
433646,15830
257411,17787
123853,14911
465015,15572
136896,18044
79284,17863
485527,12349
395228,12876
14217,17735
427843,14295
516737,15993
101190,17017
119337,14911
269547,12947
179781,14684
454483,14456
295691,16775
369290,18041
344604,13196
483104,17323
354352,16910
158264,13048
152675,13881
282065,16843
336159,13265
43521,14221
541693,14446
248409,14049
32032,13124
520655,17841
114878,14936
434731,14646
482183,17387
18271,17676
400186,12526
197614,17416
23699,12748
263542,15987
534058,16393
485341,16366
88745,17255
308807,14265
303296,17841
292591,13451
97864,18114
169575,17954
522708,17114
65078,16912
511283,16775
413756,14704
360397,16719
158253,14700
334491,13324
500713,16401
95568,13744
17418,13126
126557,15452
236585,17669
283361,13414
77361,17619
225039,16987
218777,12748
202442,18202
156080,16735
321156,15719
519607,13183
122446,17591
414733,15632
370936,16591
357121,14529
534933,14646
485470,15500
240447,17372
369682,13095
127431,18008
426831,12584
463539,15005
322057,16525
129002,16374
490336,13488
458355,12518
77525,12681
221512,16779
249640,13826
131956,16904
29867,14298
77507,15058
114958,15502
220108,16722
482323,15009
149445,13230
518946,17576
286818,16607
458162,15965
381205,16316
25297,17243
335356,17838
73,17850
202757,16327
306843,14911
33468,15601
269239,13764
132410,13069
136963,13769
231847,17377
71230,13168
429895,14096
308712,17585
5016,18168
124577,16626
375523,16360
171934,16370
350433,16358
383123,17030
115492,16316
211633,14221
2146,13468
108110,15719
522689,13822
344003,13141
225484,15358
54570,15311
214112,15298
506820,17419
33633,14373
52453,13078
28479,17231
460148,12480
429105,17777
456192,13148
81761,13871
333776,14096
28777,14625
211945,14088
186910,13092
49978,17218
52538,17365
174715,14173
321230,17841
224677,14719
63538,15311
486705,18229
384549,16900
246649,17338
73777,14738
227546,14395
283289,14735
210640,14298
250425,16571
179661,14684
248664,13901
39323,17230
233371,16713
479362,12451
307969,16536
433447,17576
30016,14606
411789,15740
406876,16470
292220,17377
244865,17841
245625,13745
464189,14432
395821,18096
3724,16546
250219,17049
442505,17289
74790,14659
298350,15358
354265,13055
440771,17841
102484,12921
174164,14606
519270,17566
205278,14911
180930,13394
472936,13131
321358,14298
111019,12708
513075,17017
296530,16558
237597,13300
190685,16877
258020,17757
298358,13198
458002,17841
67973,13230
44916,13081
260499,15544
333562,16910
457041,17932
269667,16713
83561,18118
436216,12437
408761,13245
211993,14088
202635,17272
380722,15306
213503,14621
43729,16145
17207,13983
465833,15993
486459,15163
33035,15394
403768,14298
395749,15272
537698,17841
19136,13531
516416,15687
248524,17975
482275,14477
469464,15720
415095,16728
63622,14180
17577,15021
107880,16957
9327,15894
522279,17629
307832,17059
306704,13242
370601,15867
221852,15628
483063,16464
139576,16788
45631,17368
485421,17675
102774,14573
135119,14911
127031,15996
512828,17841
235988,12674
462850,12865
478772,14456
395488,12446
239149,17979
137167,15696
484200,16905
381378,14533
130918,12564
450072,12395
321621,17799
245777,17921
25893,16367
285253,12456
429510,16127
337264,17719
383579,12740
429667,14096
510550,16549
31093,16161
214927,12535
219684,14056
516984,15021
256661,15920
492752,12748
332832,15039
20539,15271
163978,16907
143700,18116
59850,13859
234698,15507
238167,13014
458183,15965
242574,17965
249127,13267
231362,14646
173105,17757
39554,13564
328904,15071
395480,12446
47943,12501
537578,14217
397643,15484
389890,14096
6608,16013
285009,14456
508633,13349
123982,13090
70257,14257
392593,16652
111523,17381
500605,14966
259653,17589
136331,12957
418839,13263
446603,13673
471716,16008
464874,14684
198001,15220
218619,17841
267627,15527
213701,13610
125886,14769
387582,18126
154732,13544
389618,17459
49853,15005
32071,17214
477017,12449
474715,17017
145843,14849
163711,13735
158550,17346
407538,13089
213197,16923
424359,14415
345417,17841
102502,12921
102510,12921
132534,12748
345667,18194
190784,12674
383131,12420
152264,15214
530921,13755
409171,16474
525784,15033
479445,16134
479672,17841
311569,14875
247123,15518
81086,15719
483395,18110
407980,14799
313845,12748
43593,16241
417221,15805
136004,14766
337097,17433
244919,13742
340723,17841
290080,17511
288717,16324
307384,14224
223573,16938
267659,14159
14193,14907
476008,14102
109403,13557
95537,16931
480737,12578
147472,14911
479470,13171
11500,12708
319744,16842
323339,14911
293521,17611
304929,12415
385475,16918
365225,13924
513853,13647
312930,16779
307011,16330
422473,13991
3608,16244
391762,17769
216327,14583
519435,17183
3364,15601
186732,18245
88807,16897
382401,17651
49554,12651
77772,17314
371823,15547
335640,14456
96516,16980
168671,16656
246605,12748
378438,14534
180598,13492
119141,15311
270907,16764
427046,14684
25956,16010
504833,15861
465407,15033
417814,13340
333421,12433
142703,16333
72521,14733
177763,18235
109555,15311
511333,14723
149881,16325
228968,14282
270258,14178
9148,15023
514209,14606
236234,15750
84652,12576
519545,12364
445886,15719
14685,15024
504738,15987
195323,16987
282125,14898
291438,16302
295165,13500
534846,17870
338445,14646
364496,16764
519021,15531
144936,13263
348040,14191
273801,17660
402217,15033
179349,16928
409857,13761
310048,13481
216219,14525
191060,15039
464714,16936
389290,16791
353211,17581
443129,14174
182176,16668
30556,13097
119615,17675
520119,16759
467186,14096
140893,12909
413164,16905
199493,14769
353902,18102
67911,17611
137416,16253
398036,17451
457043,17932
116704,14077
503458,18156
426144,17609
507391,15621
96445,15065
52311,14135
31337,18168
443410,16033
419670,16013
71269,16943
394796,17315
418945,13601
379845,15762
156112,13772
238161,13014
