fila_excel,CustomerID
214585,12802
198441,15290
36302,15157
370962,16923
395542,17567
184552,16320
56901,12708
407095,17841
224233,14911
170910,14740
4014,17964
407561,13314
507043,16800
246940,17800
493484,14049
491898,12586
277506,17841
282780,12743
140930,12909
420924,15993
520611,16426
32245,15615
306907,12560
378179,12748
327572,15199
125585,17134
437097,13721
239501,15665
526717,17817
382022,17813
113982,14426
296209,16133
488825,15877
336328,13375
489865,16985
429580,14096
4724,17838
510631,15615
529662,17659
128831,15298
119150,15502
230338,14911
99899,14289
112899,15834
159985,15265
169527,16103
109656,14911
231223,14085
439716,18022
388948,14535
491567,14505
114664,14645
182282,13767
359906,15366
415509,17272
241336,14298
204684,16448
231732,13089
391197,14911
195207,16843
52592,14669
332553,17593
56239,13246
334714,17299
508595,14511
440790,17841
325803,16629
84182,12359
320760,16145
396560,16775
298568,14639
503225,13596
464468,14862
331912,17811
386378,14040
105671,15676
248406,14049
240732,14911
357052,16240
320491,17315
179290,16121
424845,14194
228796,15585
351108,13959
532999,14911
139738,13426
45933,16676
99661,15311
383426,17841
410108,17125
530117,15157
969,14729
312470,13507
70663,17677
142225,16609
362281,14911
49474,17128
95088,13246
220429,14501
197056,15201
517918,15144
381045,13422
211060,13334
193125,17220
138081,16607
425917,14159
29283,16955
24019,14107
309791,17841
223547,16938
237997,14534
348995,16360
61812,18118
458239,17730
373653,16013
277384,14246
309905,14329
598,17920
500138,17348
353176,15950
9297,12647
432356,14485
155062,13122
458317,17348
460047,17052
274448,14911
201923,16523
18204,15311
377551,17728
293727,16637
422387,13735
236881,15041
449346,12748
354608,17079
173883,15976
500447,15872
192643,17147
403764,14298
147044,17783
513153,12957
108235,15596
413249,14432
203868,13317
467045,14096
509780,14550
495906,17481
405039,12955
476960,12539
375663,17673
156500,16520
326362,12502
481188,14820
29285,16810
223619,17211
320016,13089
38617,14733
489814,15977
313781,13159
312831,15290
392539,15281
367188,14188
223211,16007
229999,14107
202403,17365
239050,17061
108314,17789
367136,12957
479178,13941
109894,13491
453419,15679
66063,14646
113497,12748
252151,17841
332949,12637
386734,14415
222930,14450
156263,13001
287385,13089
312621,14056
63331,14527
228293,12415
142881,14852
20473,17198
85749,12753
66467,14092
66175,16618
97863,18114
64209,14606
503332,14527
222999,13232
286337,12828
242865,16200
29610,15514
300993,15376
426780,16079
106775,15416
392943,12664
26162,16011
38506,16713
26707,14505
297944,17579
516416,15687
456784,13817
513398,15782
401749,14096
229,17511
20389,16520
59282,15296
69901,13901
128390,14530
404574,14179
495272,12569
309757,12621
499844,14132
147866,13771
190433,15081
235013,12444
223157,16007
485649,12658
221798,14584
230734,17426
274020,12626
96050,12423
146035,12744
429008,17951
147699,16713
195930,17245
347220,12640
28579,13269
268064,14583
506061,15721
112830,15834
377407,15276
461325,17041
204959,14584
13148,17218
335468,12883
216880,17124
121018,16985
489505,13569
235404,12933
403856,18118
248606,13901
14621,15002
150055,14243
11588,15898
446548,17302
413298,14432
351168,17758
326679,14243
353193,17581
302479,16713
301307,15218
27424,13069
59067,12626
459937,12517
434393,16367
203253,14057
128478,15044
63466,14646
227914,12748
343886,15382
434647,18104
516058,18179
256667,16398
279009,13588
9599,15889
485904,14702
170857,14646
254567,13208
73374,15910
189040,17139
428466,12488
218888,18229
171605,16904
538786,14730
500525,12748
182454,13098
200642,14049
499152,14709
367402,17528
44466,12681
96316,17757
219607,16011
492180,16261
380815,13504
182587,14766
355209,15555
494011,13263
261753,13669
503561,15443
515981,17288
235272,15412
425506,16601
66425,17238
151104,15311
85795,15970
490113,13322
225794,15039
256097,13018
178012,18170
479008,12406
233443,15825
91796,15356
404415,16910
7024,17198
304376,16734
459876,16460
418570,18079
27377,14796
152686,13881
331807,13249
141412,14056
338602,18145
128396,14530
23249,17790
91549,14530
499196,16566
34257,13004
80231,14443
386906,14665
345189,14056
461977,13170
58095,14156
390568,18075
76805,15738
107174,15641
168893,13184
398229,15453
271931,16186
444090,14547
288308,14088
468288,13455
418446,16201
3323,14135
9256,15426
404606,14179
367636,13647
502824,17841
23922,18065
442704,13365
404212,12611
222354,15411
465900,12957
57602,14329
449468,16837
93809,17841
169649,13694
407383,14704
505403,17031
399490,14088
442202,15514
412628,13471
505603,13081
227943,15005
71390,17082
531742,14868
422336,13488
524147,13098
522475,13471
455120,14096
99124,18041
390186,15858
215437,12609
479621,17760
48159,14298
471909,15584
328602,14397
57277,12553
186062,12649
484186,16905
192458,18198
340113,13263
140415,16398
362706,14456
458388,12748
113832,13373
445960,12748
394899,17509
132406,13069
80569,17337
182311,14209
78125,12836
225034,16987
196933,16463
393224,17841
9959,13174
82761,17685
444129,14547
522284,17629
396894,17614
89965,15358
20563,13982
134753,13357
1024,15012
182267,15615
256268,15182
223532,16938
166947,18283
122369,14462
427535,17213
206437,15402
218229,12808
142454,13137
466314,16504
285265,12456
317545,13870
17868,17341
411940,13709
195872,14896
306020,17576
376126,15739
417749,16549
371807,16930
204300,12681
198401,15095
195894,16175
464484,14862
215873,12380
56133,16395
480415,16924
383685,12524
81447,16997
175731,17735
249009,17841
336256,13577
425400,15513
459907,12517
283196,15974
117969,14800
284844,15804
44278,13089
91793,15356
424152,12432
336710,17139
450109,18216
179860,16007
525513,16360
169766,17841
393252,17841
538221,14653
450021,16284
188475,17337
243329,15311
421338,14189
535167,17449
443993,14135
393949,17528
448124,15573
28907,14733
303749,17656
263391,16488
2046,17841
91879,14944
469870,12933
23659,14037
517825,15904
242678,14329
411513,17463
112827,15834
96731,17338
437087,13721
324849,16326
312806,12714
234680,14606
400075,16987
509845,14701
352699,15399
520989,14250
204359,12815
180787,17612
225487,15358
390489,12371
368821,17015
18338,15298
154034,14738
416340,14096
211535,12517
61798,18118
522277,17629
267147,13821
241264,16033
310542,13140
198092,12935
347092,16906
537537,16442
520058,13798
411610,13157
9180,15311
408442,16260
28091,17338
538977,14796
203561,17841
111584,16225
332594,16293
408865,14923
364005,16493
334672,14606
468951,15311
519735,12856
472275,14092
530972,17290
323681,12832
485471,15500
263046,17738
293742,16458
293363,16549
277373,14246
393614,17410
199502,14769
488918,15877
305776,16928
132617,17754
498474,17812
513182,14062
121240,14543
42527,16875
154767,14262
385744,12748
286053,16745
443394,16033
80105,15005
536974,13436
255371,13699
449861,15615
483872,17561
84452,13534
72296,12591
335053,16549
505298,14741
303358,12473
174261,13268
107056,15067
435980,17595
119512,16518
111014,12708
522553,17618
335591,14456
74145,16124
143336,15856
69582,12935
305990,14221
217210,15449
73560,14701
275264,14209
314548,15356
2123,13093
216220,14525
116297,12370
445496,12748
445435,15493
359341,16594
33558,16560
91050,17819
169654,13018
456330,17716
144117,13198
55302,15291
520303,16474
336011,16794
37254,12748
509116,14419
186213,14748
370614,15867
396417,12613
109362,17315
252283,16393
499805,13985
289610,12689
462042,14547
371839,15547
164227,14415
333428,12433
152123,14286
411249,13429
90473,14701
307629,15984
323149,15864
313317,14050
55998,15694
442453,15555
372223,17841
350388,13350
497547,12748
526410,15031
11659,15039
233510,12432
464522,15113
417787,16549
313443,13050
3656,16244
416304,14096
211100,15918
257022,15920
237070,14854
361009,15958
364620,15750
403544,13509
273514,14298
193146,17515
475732,17461
49970,17218
321180,15719
538253,13510
427768,17373
533894,12839
382379,17651
433098,14505
76798,17373
538859,15484
409961,17672
387788,14911
49275,14800
407725,15006
434722,14646
262240,18219
125190,13593
198732,18287
133719,14758
529504,17383
513189,14062
314150,14911
111806,17634
11727,15919
159274,15555
144118,13198
233535,17428
457975,17841
454359,12682
202655,14606
174386,15039
45805,15719
346034,14769
209557,17472
42884,17428
204134,16763
502083,18109
108536,17841
58846,17609
132708,15078
124607,16626
522642,13596
130398,13821
438980,15845
162716,14502
29385,14961
116566,14930
63449,14646
233494,12432
361379,14096
448842,13975
148812,14465
191198,16642
337700,18069
304042,14156
200416,12360
217672,14745
229599,13263
388025,16954
429328,13203
500312,12748
292753,14156
414889,15786
265239,12621
54519,14606
254077,15719
443446,16033
404908,14639
355794,16681
168381,15065
107432,17738
131618,13183
224905,15069
126750,16384
306272,15159
372824,12886
375410,16556
127003,14688
304018,15786
107478,17426
107394,14657
263059,16719
451719,12949
517637,12919
154811,13208
383511,14844
312750,17705
250059,17671
283192,15974
157165,13952
20100,14911
538367,13521
152452,16029
517031,14178
77107,15144
78531,16422
399440,18122
486748,15274
406936,13590
521276,15856
406362,13849
102229,14470
95537,16931
462927,15022
288967,17731
75629,17796
504980,15436
418824,13263
411199,18102
179908,16007
239458,15027
508904,13883
288679,15290
116978,17076
133664,14911
412051,16768
406128,14367
375240,15529
281365,18226
56286,14215
404295,16940
422015,12433
443252,13634
8609,12748
357032,14880
347087,16906
456293,12826
264755,16818
296743,14030
156967,14105
238939,15453
28867,15159
262325,13777
439492,14132
410374,17571
215927,12868
463365,13146
535201,15883
510468,13428
235203,15311
495460,14088
10156,17677
152661,12701
314227,17949
361419,14096
353638,14395
301447,13940
538293,13680
28824,15808
186185,16712
441523,17133
416276,14096
264803,14907
88118,13875
330055,12637
120755,13451
107049,15067
526571,17920
461342,12935
352954,14676
125556,13725
494791,15916
522238,12952
281679,16003
113357,16710
205943,13659
488295,15699
291995,12517
148591,15005
206210,15104
255819,17031
104262,14239
191924,15910
342401,17786
527233,13230
437350,14723
431935,13327
329789,12490
393755,13983
228827,17490
402131,16463
454396,17521
355222,15555
165265,16558
171983,13102
44664,15358
229374,13627
505266,14093
44379,14527
313753,13159
224439,16205
340467,18001
467546,13089
34148,14723
14452,14282
9606,15889
319494,12477
314377,14210
136958,13769
52324,17742
135278,13368
413592,14629
21411,14667
277512,17841
32163,15727
193358,15570
86790,18230
385542,16104
151848,15547
350575,16627
18045,16713
493530,14049
230839,16869
403024,17757
264644,17554
144536,15223
414260,17811
216198,14525
522861,14583
237151,15130
